scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S5,2,11,1240012615,-20,0.0,,,2026-08-22T21:57:45Z,,,,,,,,,,,,
S5,2,12,1128565587,-20,0.0,,,2026-08-22T21:58:00Z,,,,,,,,,,,,
S5,2,13,1398407335,-20,0.0,,,2026-08-22T21:58:30Z,,,,,,,,,,,,
S5,2,14,1843803682,-20,0.0,,,2026-08-22T21:59:00Z,,,,,,,,,,,,
S5,2,15,1476197660,-20,0.0,,,2026-08-22T21:59:30Z,,,,,,,,,,,,
S5,2,16,1921035023,-20,0.0,,,2026-08-22T21:59:45Z,,,,,,,,,,,,
S5,2,17,1351552590,-20,0.0,,,2026-08-22T22:00:15Z,,,,,,,,,,,,
S5,2,18,1167112926,-20,0.0,,,2026-08-22T22:00:45Z,,,,,,,,,,,,
S5,2,19,1353429191,-20,0.0,,,2026-08-22T22:01:00Z,,,,,,,,,,,,
S5,2,20,1002632261,-20,0.0,,,2026-08-22T22:01:15Z,,,,,,,,,,,,
S5,2,21,1152143633,-20,0.0,,,2026-08-22T22:01:30Z,,,,,,,,,,,,
S5,2,22,1274144205,-20,0.0,,,2026-08-22T22:01:45Z,,,,,,,,,,,,
S5,2,23,236274386,-20,0.0,,,2026-08-22T22:02:00Z,,,,,,,,,,,,
S5,2,24,1250788590,-20,0.0,,,2026-08-22T22:02:30Z,,,,,,,,,,,,
S5,2,25,1053143358,-20,0.0,,,2026-08-22T22:03:00Z,,,,,,,,,,,,
S5,2,26,1195050127,-20,0.0,,,2026-08-22T22:03:15Z,,,,,,,,,,,,
S5,2,27,1857563192,-20,0.0,,,2026-08-22T22:03:45Z,,,,,,,,,,,,
S5,2,28,926067461,-20,0.0,,,2026-08-22T22:04:15Z,,,,,,,,,,,,
S5,2,29,2039212308,-20,0.0,,,2026-08-22T22:04:30Z,,,,,,,,,,,,
S5,3,0,1714205886,-20,0.0,,,2026-08-22T22:05:00Z,,,,,,,,,,,,
S5,3,1,1934708211,-20,0.0,,,2026-08-22T22:05:30Z,,,,,,,,,,,,
S5,3,2,1951162110,-20,0.0,,,2026-08-22T22:06:00Z,,,,,,,,,,,,
S5,3,3,1445156187,-20,0.0,,,2026-08-22T22:06:30Z,,,,,,,,,,,,
S5,3,4,332708724,-20,0.0,,,2026-08-22T22:07:00Z,,,,,,,,,,,,
S5,3,5,1838982444,-20,0.0,,,2026-08-22T22:07:30Z,,,,,,,,,,,,
S5,3,6,1432963864,-20,0.0,,,2026-08-22T22:08:00Z,,,,,,,,,,,,
S5,3,7,1060432322,-20,0.0,,,2026-08-22T22:08:30Z,,,,,,,,,,,,
S5,3,8,328444916,-20,0.0,,,2026-08-22T22:09:00Z,,,,,,,,,,,,
S5,3,9,2116983884,-20,0.0,,,2026-08-22T22:09:30Z,,,,,,,,,,,,
S5,3,10,1100042289,-20,0.0,,,2026-08-22T22:10:00Z,,,,,,,,,,,,
S5,3,11,635744766,-20,0.0,,,2026-08-22T22:10:30Z,,,,,,,,,,,,
S5,3,12,961338442,-20,0.0,,,2026-08-22T22:11:00Z,,,,,,,,,,,,
S5,3,13,1294474057,-20,0.0,,,2026-08-22T22:11:30Z,,,,,,,,,,,,
S5,3,14,1681705495,-20,0.0,,,2026-08-22T22:12:00Z,,,,,,,,,,,,
S5,3,15,710608608,-20,0.0,,,2026-08-22T22:12:30Z,,,,,,,,,,,,
S5,3,16,384136078,-20,0.0,,,2026-08-22T22:13:00Z,,,,,,,,,,,,
S5,3,17,414741158,-20,0.0,,,2026-08-22T22:13:30Z,,,,,,,,,,,,
S5,3,18,1550145401,-20,0.0,,,2026-08-22T22:14:00Z,,,,,,,,,,,,
S5,3,19,247667753,-20,0.0,,,2026-08-22T22:14:30Z,,,,,,,,,,,,
S5,3,20,1583609065,-20,0.0,,,2026-08-22T22:15:00Z,,,,,,,,,,,,
S5,3,21,796570551,-20,0.0,,,2026-08-22T22:15:30Z,,,,,,,,,,,,
S5,3,22,1559731172,-20,0.0,,,2026-08-22T22:16:00Z,,,,,,,,,,,,
S5,3,23,844389843,-20,0.0,,,2026-08-22T22:16:30Z,,,,,,,,,,,,
S5,3,24,1173993624,-20,0.0,,,2026-08-22T22:17:00Z,,,,,,,,,,,,
S5,3,25,412349045,-20,0.0,,,2026-08-22T22:17:30Z,,,,,,,,,,,,
S5,3,26,1487682954,-20,0.0,,,2026-08-22T22:18:00Z,,,,,,,,,,,,
S5,3,27,1191930151,-20,0.0,,,2026-08-22T22:18:30Z,,,,,,,,,,,,
S5,3,28,66415985,-20,0.0,,,2026-08-22T22:19:00Z,,,,,,,,,,,,
S5,3,29,1759722470,-20,0.0,,,2026-08-22T22:19:30Z,,,,,,,,,,,,
S7,0,0,1928618341,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:20:00Z,,,,,,,,,,,,
S7,0,0,1928618341,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:20:00Z,,,,,,,,,,,,
S7,0,1,1519748887,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:20:30Z,,,,,,,,,,,,
S7,0,1,1519748887,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:20:30Z,,,,,,,,,,,,
S7,0,2,1888808097,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:21:00Z,,,,,,,,,,,,
S7,0,2,1888808097,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:21:00Z,,,,,,,,,,,,
S7,0,3,1567484507,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:21:30Z,,,,,,,,,,,,
S7,0,3,1567484507,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:21:30Z,,,,,,,,,,,,
S7,0,4,1587104087,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:22:00Z,,,,,,,,,,,,
S7,0,4,1587104087,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:22:00Z,,,,,,,,,,,,
S7,1,0,1163046826,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:22:30Z,,,,,,,,,,,,
S7,1,0,1163046826,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-08-22T22:22:30Z,,,,,,,,,,,,
S7,1,1,641673168,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:23:00Z,,,,,,,,,,,,
S7,1,1,641673168,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-08-22T22:23:00Z,,,,,,,,,,,,
S7,1,2,1425528308,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:23:30Z,,,,,,,,,,,,
S7,1,2,1425528308,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-08-22T22:23:30Z,,,,,,,,,,,,
S7,1,3,961284984,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:24:00Z,,,,,,,,,,,,
S7,1,3,961284984,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-08-22T22:24:00Z,,,,,,,,,,,,
S7,1,4,990723452,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:24:30Z,,,,,,,,,,,,
S7,1,4,990723452,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-08-22T22:24:30Z,,,,,,,,,,,,
S7,2,0,98455044,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-08-22T22:25:00Z,,,,,,,,,,,,
S7,2,0,98455044,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-08-22T22:25:00Z,,,,,,,,,,,,
S7,2,0,98455044,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-08-22T22:25:00Z,,,,,,,,,,,,
S7,2,1,1384128433,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-08-22T22:25:30Z,,,,,,,,,,,,
S7,2,1,1384128433,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-08-22T22:25:30Z,,,,,,,,,,,,
S7,2,1,1384128433,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-08-22T22:25:30Z,,,,,,,,,,,,
S7,2,2,1361330484,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-08-22T22:26:00Z,,,,,,,,,,,,
S7,2,2,1361330484,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-08-22T22:26:00Z,,,,,,,,,,,,
S7,2,2,1361330484,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-08-22T22:26:00Z,,,,,,,,,,,,
S7,2,3,1078092554,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-08-22T22:26:30Z,,,,,,,,,,,,
S7,2,3,1078092554,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-08-22T22:26:30Z,,,,,,,,,,,,
S7,2,3,1078092554,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-08-22T22:26:30Z,,,,,,,,,,,,
S7,2,4,924921264,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-08-22T22:27:00Z,,,,,,,,,,,,
S7,2,4,924921264,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-08-22T22:27:00Z,,,,,,,,,,,,
S7,2,4,924921264,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-08-22T22:27:00Z,,,,,,,,,,,,
S7,3,0,763598906,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:27:30Z,,,,,,,,,,,,
S7,3,0,763598906,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-08-22T22:27:30Z,,,,,,,,,,,,
S7,3,1,1480126732,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:28:00Z,,,,,,,,,,,,
S7,3,1,1480126732,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-08-22T22:28:00Z,,,,,,,,,,,,
S7,3,2,348040279,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:28:30Z,,,,,,,,,,,,
S7,3,2,348040279,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-08-22T22:28:30Z,,,,,,,,,,,,
S7,3,3,750677479,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:29:00Z,,,,,,,,,,,,
S7,3,3,750677479,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-08-22T22:29:00Z,,,,,,,,,,,,
S7,3,4,258894362,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:29:30Z,,,,,,,,,,,,
S7,3,4,258894362,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-08-22T22:29:30Z,,,,,,,,,,,,
S7,4,0,139254338,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:30:00Z,,,,,,,,,,,,
S7,4,0,139254338,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-08-22T22:30:00Z,,,,,,,,,,,,
S7,4,1,1221387494,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:30:30Z,,,,,,,,,,,,
S7,4,1,1221387494,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-08-22T22:30:30Z,,,,,,,,,,,,
S7,4,2,1203773898,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:31:00Z,,,,,,,,,,,,
S7,4,2,1203773898,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-08-22T22:31:00Z,,,,,,,,,,,,
S7,4,3,43333996,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:31:30Z,,,,,,,,,,,,
S7,4,3,43333996,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-08-22T22:31:30Z,,,,,,,,,,,,
S7,4,4,1033654550,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:32:00Z,,,,,,,,,,,,
S7,4,4,1033654550,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-08-22T22:32:00Z,,,,,,,,,,,,
S7,5,0,600798252,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:32:30Z,,,,,,,,,,,,
S7,5,0,600798252,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-08-22T22:32:30Z,,,,,,,,,,,,
S7,5,1,1358512429,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:33:00Z,,,,,,,,,,,,
S7,5,1,1358512429,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-08-22T22:33:00Z,,,,,,,,,,,,
S7,5,2,475029750,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:33:30Z,,,,,,,,,,,,
S7,5,2,475029750,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-08-22T22:33:30Z,,,,,,,,,,,,
S7,5,3,686156291,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:34:00Z,,,,,,,,,,,,
S7,5,3,686156291,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-08-22T22:34:00Z,,,,,,,,,,,,
S7,5,4,1322737522,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:34:30Z,,,,,,,,,,,,
S7,5,4,1322737522,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-08-22T22:34:30Z,,,,,,,,,,,,
S7,6,0,1641734052,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:35:00Z,,,,,,,,,,,,
S7,6,0,1641734052,0.0,0.0,1525.0,Q4XYZ Q1ABC -07,2026-08-22T22:35:00Z,,,,,,,,,,,,
S7,6,1,67837340,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:35:30Z,,,,,,,,,,,,
S7,6,1,67837340,0.0,0.0,1525.0,Q4XYZ Q1ABC -07,2026-08-22T22:35:30Z,,,,,,,,,,,,
S7,6,2,1202997263,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:36:00Z,,,,,,,,,,,,
S7,6,2,1202997263,0.0,0.0,1525.0,Q4XYZ Q1ABC -07,2026-08-22T22:36:00Z,,,,,,,,,,,,
S7,6,3,902359725,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:36:30Z,,,,,,,,,,,,
S7,6,3,902359725,0.0,0.0,1525.0,Q4XYZ Q1ABC -07,2026-08-22T22:36:30Z,,,,,,,,,,,,
S7,6,4,291698731,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:37:00Z,,,,,,,,,,,,
S7,6,4,291698731,0.0,0.0,1525.0,Q4XYZ Q1ABC -07,2026-08-22T22:37:00Z,,,,,,,,,,,,
S7,7,0,526185734,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:37:30Z,,,,,,,,,,,,
S7,7,0,526185734,0.0,0.0,1550.0,Q4XYZ Q1ABC -07,2026-08-22T22:37:30Z,,,,,,,,,,,,
S7,7,1,318655740,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:38:00Z,,,,,,,,,,,,
S7,7,1,318655740,0.0,0.0,1550.0,Q4XYZ Q1ABC -07,2026-08-22T22:38:00Z,,,,,,,,,,,,
S7,7,2,1737849473,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:38:30Z,,,,,,,,,,,,
S7,7,2,1737849473,0.0,0.0,1550.0,Q4XYZ Q1ABC -07,2026-08-22T22:38:30Z,,,,,,,,,,,,
S7,7,3,438300082,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:39:00Z,,,,,,,,,,,,
S7,7,3,438300082,0.0,0.0,1550.0,Q4XYZ Q1ABC -07,2026-08-22T22:39:00Z,,,,,,,,,,,,
S7,7,4,994742111,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:39:30Z,,,,,,,,,,,,
S7,7,4,994742111,0.0,0.0,1550.0,Q4XYZ Q1ABC -07,2026-08-22T22:39:30Z,,,,,,,,,,,,
S7,8,0,434073307,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:40:00Z,,,,,,,,,,,,
S7,8,0,434073307,0.0,0.5,1508.0,Q4XYZ Q1ABC -07,2026-08-22T22:40:00Z,,,,,,,,,,,,
S7,8,1,1584181983,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:40:30Z,,,,,,,,,,,,
S7,8,1,1584181983,0.0,0.5,1508.0,Q4XYZ Q1ABC -07,2026-08-22T22:40:30Z,,,,,,,,,,,,
S7,8,2,69311790,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:41:00Z,,,,,,,,,,,,
S7,8,2,69311790,0.0,0.5,1508.0,Q4XYZ Q1ABC -07,2026-08-22T22:41:00Z,,,,,,,,,,,,
S7,8,3,449200011,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:41:30Z,,,,,,,,,,,,
S7,8,3,449200011,0.0,0.5,1508.0,Q4XYZ Q1ABC -07,2026-08-22T22:41:30Z,,,,,,,,,,,,
S7,8,4,63363653,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:42:00Z,,,,,,,,,,,,
S7,8,4,63363653,0.0,0.5,1508.0,Q4XYZ Q1ABC -07,2026-08-22T22:42:00Z,,,,,,,,,,,,
S7,9,0,244638474,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:42:30Z,,,,,,,,,,,,
S7,9,0,244638474,0.0,1.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:42:30Z,,,,,,,,,,,,
S7,9,1,1024747382,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:43:00Z,,,,,,,,,,,,
S7,9,1,1024747382,0.0,1.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:43:00Z,,,,,,,,,,,,
S7,9,2,1710014650,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:43:30Z,,,,,,,,,,,,
S7,9,2,1710014650,0.0,1.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:43:30Z,,,,,,,,,,,,
S7,9,3,884232894,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:44:00Z,,,,,,,,,,,,
S7,9,3,884232894,0.0,1.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:44:00Z,,,,,,,,,,,,
S7,9,4,381684354,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:44:30Z,,,,,,,,,,,,
S7,9,4,381684354,0.0,1.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:44:30Z,,,,,,,,,,,,
S7,10,0,1725325771,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:45:00Z,,,,,,,,,,,,
S7,10,0,1725325771,0.0,2.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:45:00Z,,,,,,,,,,,,
S7,10,1,225898935,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:45:30Z,,,,,,,,,,,,
S7,10,1,225898935,0.0,2.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:45:30Z,,,,,,,,,,,,
S7,10,2,121109330,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:46:00Z,,,,,,,,,,,,
S7,10,2,121109330,0.0,2.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:46:00Z,,,,,,,,,,,,
S7,10,3,1579862089,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:46:30Z,,,,,,,,,,,,
S7,10,3,1579862089,0.0,2.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:46:30Z,,,,,,,,,,,,
S7,10,4,535444324,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:47:00Z,,,,,,,,,,,,
S7,10,4,535444324,0.0,2.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:47:00Z,,,,,,,,,,,,
S7,11,0,204855309,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:47:30Z,,,,,,,,,,,,
S7,11,0,204855309,-3.0,0.0,1514.0,Q4XYZ Q1ABC -07,2026-08-22T22:47:30Z,,,,,,,,,,,,
S7,11,1,469311326,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:48:00Z,,,,,,,,,,,,
S7,11,1,469311326,-3.0,0.0,1514.0,Q4XYZ Q1ABC -07,2026-08-22T22:48:00Z,,,,,,,,,,,,
S7,11,2,1591257218,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:48:30Z,,,,,,,,,,,,
S7,11,2,1591257218,-3.0,0.0,1514.0,Q4XYZ Q1ABC -07,2026-08-22T22:48:30Z,,,,,,,,,,,,
S7,11,3,912460123,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:49:00Z,,,,,,,,,,,,
S7,11,3,912460123,-3.0,0.0,1514.0,Q4XYZ Q1ABC -07,2026-08-22T22:49:00Z,,,,,,,,,,,,
S7,11,4,1430561939,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:49:30Z,,,,,,,,,,,,
S7,11,4,1430561939,-3.0,0.0,1514.0,Q4XYZ Q1ABC -07,2026-08-22T22:49:30Z,,,,,,,,,,,,
S7,12,0,516013663,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:50:00Z,,,,,,,,,,,,
S7,12,0,516013663,-6.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:50:00Z,,,,,,,,,,,,
S7,12,1,603633460,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:50:30Z,,,,,,,,,,,,
S7,12,1,603633460,-6.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:50:30Z,,,,,,,,,,,,
S7,12,2,71905326,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:51:00Z,,,,,,,,,,,,
S7,12,2,71905326,-6.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:51:00Z,,,,,,,,,,,,
S7,12,3,1310018168,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:51:30Z,,,,,,,,,,,,
S7,12,3,1310018168,-6.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:51:30Z,,,,,,,,,,,,
S7,12,4,1348406889,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:52:00Z,,,,,,,,,,,,
S7,12,4,1348406889,-6.0,0.0,1509.0,Q4XYZ Q1ABC -07,2026-08-22T22:52:00Z,,,,,,,,,,,,
S7,13,0,1579884569,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:52:30Z,,,,,,,,,,,,
S7,13,0,1579884569,-10.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:52:30Z,,,,,,,,,,,,
S7,13,1,1427301707,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:53:00Z,,,,,,,,,,,,
S7,13,1,1427301707,-10.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:53:00Z,,,,,,,,,,,,
S7,13,2,773490239,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:53:30Z,,,,,,,,,,,,
S7,13,2,773490239,-10.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:53:30Z,,,,,,,,,,,,
S7,13,3,811508310,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:54:00Z,,,,,,,,,,,,
S7,13,3,811508310,-10.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:54:00Z,,,,,,,,,,,,
S7,13,4,1152378489,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:54:30Z,,,,,,,,,,,,
S7,13,4,1152378489,-10.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T22:54:30Z,,,,,,,,,,,,
S7,14,0,169517745,3.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:55:00Z,,,,,,,,,,,,
S7,14,0,169517745,-10.0,0.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:55:00Z,,,,,,,,,,,,
S7,14,1,1958578526,3.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:55:30Z,,,,,,,,,,,,
S7,14,1,1958578526,-10.0,0.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:55:30Z,,,,,,,,,,,,
S7,14,2,300372675,3.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:56:00Z,,,,,,,,,,,,
S7,14,2,300372675,-10.0,0.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:56:00Z,,,,,,,,,,,,
S7,14,3,1706399720,3.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:56:30Z,,,,,,,,,,,,
S7,14,3,1706399720,-10.0,0.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:56:30Z,,,,,,,,,,,,
S7,14,4,1200012924,3.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:57:00Z,,,,,,,,,,,,
S7,14,4,1200012924,-10.0,0.0,1511.0,Q4XYZ Q1ABC -07,2026-08-22T22:57:00Z,,,,,,,,,,,,
S7,15,0,1755520088,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:57:30Z,,,,,,,,,,,,
S7,15,0,1755520088,0.0,0.0,1505.0,Q4XYZ Q1ABC -07,2026-08-22T22:57:30Z,,,,,,,,,,,,
S7,15,1,1047827504,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:58:00Z,,,,,,,,,,,,
S7,15,1,1047827504,0.0,0.0,1505.0,Q4XYZ Q1ABC -07,2026-08-22T22:58:00Z,,,,,,,,,,,,
S7,15,2,1284285689,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:58:30Z,,,,,,,,,,,,
S7,15,2,1284285689,0.0,0.0,1505.0,Q4XYZ Q1ABC -07,2026-08-22T22:58:30Z,,,,,,,,,,,,
S7,15,3,734715196,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:59:00Z,,,,,,,,,,,,
S7,15,3,734715196,0.0,0.0,1505.0,Q4XYZ Q1ABC -07,2026-08-22T22:59:00Z,,,,,,,,,,,,
S7,15,4,1450783488,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T22:59:30Z,,,,,,,,,,,,
S7,15,4,1450783488,0.0,0.0,1505.0,Q4XYZ Q1ABC -07,2026-08-22T22:59:30Z,,,,,,,,,,,,
S7,16,0,313172177,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:00:00Z,,,,,,,,,,,,
S7,16,0,313172177,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T23:00:00Z,,,,,,,,,,,,
S7,16,1,95670008,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:00:30Z,,,,,,,,,,,,
S7,16,1,95670008,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T23:00:30Z,,,,,,,,,,,,
S7,16,2,762227068,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:01:00Z,,,,,,,,,,,,
S7,16,2,762227068,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T23:01:00Z,,,,,,,,,,,,
S7,16,3,804352794,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:01:30Z,,,,,,,,,,,,
S7,16,3,804352794,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-08-22T23:01:30Z,,,,,,,,,,,,
S7,16,4,1354763437,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-08-22T23:02:00Z,,,,,,,,,,,,
